,inputs,outputs,acuuracy
663,"static int hi3660_stub_clk_probe ( struct platform_device * pdev ) { struct device * dev = & pdev -> dev ; struct resource * res ; unsigned int i ; int ret ; stub_clk_chan . cl . dev = dev ; stub_clk_chan . cl . tx_done = NULL ; stub_clk_chan . cl . tx_block = false ; stub_clk_chan . cl . knows_txdone = false ; stub_clk_chan . mbox = mbox_request_channel ( & stub_clk_chan . cl , 0 ) ; if ( IS_ERR ( stub_clk_chan . mbox ) ) return PTR_ERR ( stub_clk_chan . mbox ) ; res = platform_get_resource ( pdev , IORESOURCE_MEM , 0 ) ;  freq_reg = devm_ioremap ( dev , res -> start , resource_size ( res ) ) ;  if ( ! freq_reg ) return - ENOMEM ; freq_reg += HI3660_STUB_CLOCK_DATA ; for ( i = 0 ; i < HI3660_CLK_STUB_NUM ; i ++ ) { ret = devm_clk_hw_register ( & pdev -> dev , & hi3660_stub_clks [ i ] . hw ) ; if ( ret ) return ret ; } return devm_of_clk_add_hw_provider ( & pdev -> dev , hi3660_stub_clk_hw_get , hi3660_stub_clks ) ; }
","static int hi3660_stub_clk_probe(struct platform_device *pdev) {
    struct device *dev = &pdev->dev;
    struct resource *res;
    unsigned int i;
    int ret;

    stub_clk_chan.cl.dev = dev;
    stub_clk_chan.cl.tx_done = NULL;
    stub_clk_chan.cl.tx_block = false;
    stub_clk_chan.cl.knows_txdone = false;
    stub_clk_chan.mbox = mbox_request_channel(&stub_clk_chan.cl, 0);
    if (IS_ERR(stub_clk_chan.mbox))
        return PTR_ERR(stub_clk_chan.mbox);

    res = platform_get_resource(pdev, IORESOURCE_MEM, 0);
    freq_reg = devm_ioremap_resource(dev, res);
    if (IS_ERR(freq_reg))
        return PTR_ERR(freq_reg);

    freq_reg += HI3660_STUB_CLOCK_DATA;

    for (i = 0; i < HI3660_CLK_STUB_NUM; i++) {
        ret = devm_clk_hw_register(dev, &hi3660_stub_clks[i].hw);
        if (ret)
            return ret;
    }

    return devm_of_clk_add_hw_provider(dev, of_clk_hw_simple_get, hi3660_stub_clks);
}
",0
664,"static int __jfs_set_acl ( tid_t tid , struct inode * inode , int type , struct posix_acl * acl ) { char * ea_name ; int rc ; int size = 0 ; char * value = NULL ; switch ( type ) { case ACL_TYPE_ACCESS : ea_name = XATTR_NAME_POSIX_ACL_ACCESS ; if ( acl ) {  rc = posix_acl_equiv_mode ( acl , & inode -> i_mode ) ;  if ( rc < 0 )  return rc ;  inode -> i_ctime = CURRENT_TIME ; mark_inode_dirty ( inode ) ; if ( rc == 0 ) acl = NULL ; } break ; case ACL_TYPE_DEFAULT : ea_name = XATTR_NAME_POSIX_ACL_DEFAULT ; break ; default : return - EINVAL ; } if ( acl ) { size = posix_acl_xattr_size ( acl -> a_count ) ; value = kmalloc ( size , GFP_KERNEL ) ; if ( ! value ) return - ENOMEM ; rc = posix_acl_to_xattr ( & init_user_ns , acl , value , size ) ; if ( rc < 0 ) goto out ; } rc = __jfs_setxattr ( tid , inode , ea_name , value , size , 0 ) ; out : kfree ( value ) ; if ( ! rc ) set_cached_acl ( inode , type , acl ) ; return rc ; }
","static int __jfs_set_acl(tid_t tid, struct inode *inode, int type, struct posix_acl *acl) {
    char *ea_name;
    int rc;
    int size = 0;
    char *value = NULL;

    switch (type) {
        case ACL_TYPE_ACCESS:
            ea_name = XATTR_NAME_POSIX_ACL_ACCESS;
            if (acl) {
                rc = posix_acl_equiv_mode(acl, &inode->i_mode);
                if (rc < 0) {
                    return rc;
                }
                inode->i_ctime = CURRENT_TIME;
                mark_inode_dirty(inode);
                if (rc == 0) {
                    acl = NULL;
                }
            }
            break;
        case ACL_TYPE_DEFAULT:
            ea_name = XATTR_NAME_POSIX_ACL_DEFAULT;
            break;
        default:
            return -EINVAL;
    }
    if (acl) {
        size = posix_acl_xattr_size(acl->a_count);
        value = kmalloc(size, GFP_KERNEL);
        if (!value) {
            return -ENOMEM;
        }
        rc = posix_acl_to_xattr(&init_user_ns, acl, value, size);
        if (rc < 0) {
            kfree(value);  // Free memory before returning
            return rc;
        }
    }
    rc = __jfs_setxattr(tid, inode, ea_name, value, size, 0);
    kfree(value);  // Free memory after use
    if (!rc && acl) {  // Only set cached_acl if acl is not NULL
        set_cached_acl(inode, type, acl);
    }
    return rc;
}
",0
665,"static int hi3660_stub_clk_probe ( struct platform_device * pdev ) { struct device * dev = & pdev -> dev ; struct resource * res ; unsigned int i ; int ret ; stub_clk_chan . cl . dev = dev ; stub_clk_chan . cl . tx_done = NULL ; stub_clk_chan . cl . tx_block = false ; stub_clk_chan . cl . knows_txdone = false ; stub_clk_chan . mbox = mbox_request_channel ( & stub_clk_chan . cl , 0 ) ; if ( IS_ERR ( stub_clk_chan . mbox ) ) return PTR_ERR ( stub_clk_chan . mbox ) ; res = platform_get_resource ( pdev , IORESOURCE_MEM , 0 ) ;  freq_reg = devm_ioremap ( dev , res -> start , resource_size ( res ) ) ;  if ( ! freq_reg ) return - ENOMEM ; freq_reg += HI3660_STUB_CLOCK_DATA ; for ( i = 0 ; i < HI3660_CLK_STUB_NUM ; i ++ ) { ret = devm_clk_hw_register ( & pdev -> dev , & hi3660_stub_clks [ i ] . hw ) ; if ( ret ) return ret ; } return devm_of_clk_add_hw_provider ( & pdev -> dev , hi3660_stub_clk_hw_get , hi3660_stub_clks ) ; }
","static int hi3660_stub_clk_probe(struct platform_device *pdev) {
    struct device *dev = &pdev->dev;
    struct resource *res;
    unsigned int i;
    int ret;
    struct mbox_chan *chan;

    stub_clk_chan.cl.dev = dev;
    stub_clk_chan.cl.tx_done = NULL;
    stub_clk_chan.cl.tx_block = false;
    stub_clk_chan.cl.knows_txdone = false;

    /* Request mbox channel */
    chan = mbox_request_channel(&stub_clk_chan.cl, 0);
    if (IS_ERR(chan))
        return PTR_ERR(chan);
    stub_clk_chan.mbox = chan;

    res = platform_get_resource(pdev, IORESOURCE_MEM, 0);
    freq_reg = devm_ioremap(dev, res->start, resource_size(res));
    if (!freq_reg)
        return -ENOMEM;

    freq_reg += HI3660_STUB_CLOCK_DATA;
    for (i = 0; i < HI3660_CLK_STUB_NUM; i++) {
        /* Assign the mbox channel to each clock */
        hi3660_stub_clks[i].hw.init = &hi3660_stub_clk_hw_init;
        hi3660_stub_clks[i].hw.clk = NULL;
        hi3660_stub_clks[i].mbox = stub_clk_chan.mbox;

        ret = devm_clk_hw_register(dev, &hi3660_stub_clks[i].hw);
        if (ret)
            return ret;
    }

    return devm_of_clk_add_hw_provider(dev, hi3660_stub_clk_hw_get, hi3660_stub_clks);
}
",0
666,"static void ctrycatchfinally ( JF , js_Ast * trystm , js_Ast * catchvar , js_Ast * catchstm , js_Ast * finallystm ) { int L1 , L2 , L3 ; L1 = emitjump ( J , F , OP_TRY ) ; { L2 = emitjump ( J , F , OP_TRY ) ; { cstm ( J , F , finallystm ) ; emit ( J , F , OP_THROW ) ; } label ( J , F , L2 ) ; if ( F -> strict ) { checkfutureword ( J , F , catchvar ) ; if ( ! strcmp ( catchvar -> string , ""arguments"" ) ) jsC_error ( J , catchvar , ""redefining\'arguments\'isnotallowedinstrictmode"" ) ; if ( ! strcmp ( catchvar -> string , ""eval"" ) ) jsC_error ( J , catchvar , ""redefining\'eval\'isnotallowedinstrictmode"" ) ; } emitline ( J , F , catchvar ) ; emitstring ( J , F , OP_CATCH , catchvar -> string ) ; cstm ( J , F , catchstm ) ; emit ( J , F , OP_ENDCATCH ) ;  L3 = emitjump ( J , F , OP_JUMP ) ;  } label ( J , F , L1 ) ; cstm ( J , F , trystm ) ; emit ( J , F , OP_ENDTRY ) ; label ( J , F , L3 ) ; cstm ( J , F , finallystm ) ; }
","static void ctrycatchfinally(JSState* J, FuncState* F, js_Ast* trystm, js_Ast* catchvar, js_Ast* catchstm, js_Ast* finallystm) {
    int L1, L2, L3;
    L1 = emitjump(J, F, OP_TRY);
    label(J, F, L1);
    cstm(J, F, trystm);
    L2 = emitjump(J, F, OP_JUMP);
    label(J, F, L2);
    emitline(J, F, catchvar);
    emitstring(J, F, OP_CATCH, catchvar->string);
    cstm(J, F, catchstm);
    emit(J, F, OP_ENDCATCH);
    L3 = emitjump(J, F, OP_JUMP);
    label(J, F, L3);
    cstm(J, F, finallystm);
    emit(J, F, OP_END);
}
",0
667,"static int update_fragments ( vpx_codec_alg_priv_t * ctx , const uint8_t * data , unsigned int data_sz , vpx_codec_err_t * res ) { * res = VPX_CODEC_OK ; if ( ctx -> fragments . count == 0 ) {  vpx_memset ( ( void * ) ctx -> fragments . ptrs , 0 , sizeof ( ctx -> fragments . ptrs ) ) ;   vpx_memset ( ctx -> fragments . sizes , 0 , sizeof ( ctx -> fragments . sizes ) ) ;  } if ( ctx -> fragments . enabled && ! ( data == NULL && data_sz == 0 ) ) { ctx -> fragments . ptrs [ ctx -> fragments . count ] = data ; ctx -> fragments . sizes [ ctx -> fragments . count ] = data_sz ; ctx -> fragments . count ++ ; if ( ctx -> fragments . count > ( 1 << EIGHT_PARTITION ) + 1 ) { ctx -> fragments . count = 0 ; * res = VPX_CODEC_INVALID_PARAM ; return - 1 ; } return 0 ; }  if ( ! ctx -> fragments . enabled )  { ctx -> fragments . ptrs [ 0 ] = data ; ctx -> fragments . sizes [ 0 ] = data_sz ; ctx -> fragments . count = 1 ; } return 1 ; }
","static int update_fragments(vpx_codec_alg_priv_t *ctx, const uint8_t *data,
                            unsigned int data_sz, vpx_codec_err_t *res) {
  *res = VPX_CODEC_OK;

  if (ctx->fragments.count == 0) {
    vpx_memset((void *)ctx->fragments.ptrs, 0, sizeof(ctx->fragments.ptrs));
    vpx_memset(ctx->fragments.sizes, 0, sizeof(ctx->fragments.sizes));
  }

  if (ctx->fragments.enabled && !(data == NULL && data_sz == 0)) {
    ctx->fragments.ptrs[ctx->fragments.count] = data;
    ctx->fragments.sizes[ctx->fragments.count] = data_sz;
    ctx->fragments.count++;
    if (ctx->fragments.count > (1 << EIGHT_PARTITION) + 1) {
      ctx->fragments.count = 0;
      *res = VPX_CODEC_MEM_ERROR;
      return -1;
    }
    return 0;
  }

  if (!ctx->fragments.enabled) {
    ctx->fragments.ptrs[0] = data;
    ctx->fragments.sizes[0] = data_sz;
    ctx->fragments.count = 1;
  }

  return 1;
}
",0
668,"static int fts3tokFilterMethod ( sqlite3_vtab_cursor * pCursor , int idxNum , const char * idxStr , int nVal , sqlite3_value * * apVal ) { int rc = SQLITE_ERROR ; Fts3tokCursor * pCsr = ( Fts3tokCursor * ) pCursor ; Fts3tokTable * pTab = ( Fts3tokTable * ) ( pCursor -> pVtab ) ; UNUSED_PARAMETER ( idxStr ) ; UNUSED_PARAMETER ( nVal ) ; fts3tokResetCursor ( pCsr ) ; if ( idxNum == 1 ) { const char * zByte = ( const char * ) sqlite3_value_text ( apVal [ 0 ] ) ; int nByte = sqlite3_value_bytes ( apVal [ 0 ] ) ;  pCsr -> zInput = sqlite3_malloc ( nByte + 1 ) ;  if ( pCsr -> zInput == 0 ) { rc = SQLITE_NOMEM ; } else { memcpy ( pCsr -> zInput , zByte , nByte ) ; pCsr -> zInput [ nByte ] = 0 ; rc = pTab -> pMod -> xOpen ( pTab -> pTok , pCsr -> zInput , nByte , & pCsr -> pCsr ) ; if ( rc == SQLITE_OK ) { pCsr -> pCsr -> pTokenizer = pTab -> pTok ; } } } if ( rc != SQLITE_OK ) return rc ; return fts3tokNextMethod ( pCursor ) ; }
","static int fts3tokFilterMethod(sqlite3_vtab_cursor *pCursor, int idxNum, const char *idxStr, int nVal, sqlite3_value **apVal) {
  int rc = SQLITE_ERROR;
  Fts3tokCursor *pCsr = (Fts3tokCursor*)pCursor;
  Fts3tokTable *pTab = (Fts3tokTable*)(pCursor->pVtab);
  UNUSED_PARAMETER(idxStr);
  UNUSED_PARAMETER(nVal);
  fts3tokResetCursor(pCsr);
  if (idxNum == 1) {
    const char *zByte = (const char*)sqlite3_value_text(apVal[0]);
    int nByte = sqlite3_value_bytes(apVal[0]);
    pCsr->zInput = sqlite3_malloc(nByte + 1);
    if (pCsr->zInput == 0) {
      rc = SQLITE_NOMEM;
    } else {
      memcpy(pCsr->zInput, zByte, nByte);
      pCsr->zInput[nByte] = 0;
      rc = pTab->pMod->xOpen(pTab->pTok, pCsr->zInput, nByte, &pCsr->pCsr);
      if (rc == SQLITE_OK) {
        pCsr->pCsr->pTokenizer = pTab->pTok;
      }
    }
  } else {
    rc = SQLITE_ERROR;
  }
  if (rc != SQLITE_OK) return rc;
  return fts3tokNextMethod(pCursor);
}
",0
669,"static int wb_prep ( netdissect_options * ndo , const struct pkt_prep * prep , u_int len ) { int n ; const struct pgstate * ps ; const u_char * ep = ndo -> ndo_snapend ; ND_PRINT ( ( ndo , ""wb-prep:"" ) ) ; if ( len < sizeof ( * prep ) ) { return ( - 1 ) ; } n = EXTRACT_32BITS ( & prep -> pp_n ) ; ps = ( const struct pgstate * ) ( prep + 1 ) ;  while ( -- n >= 0 && ! ND_TTEST ( * ps ) ) {  const struct id_off * io , * ie ; char c = '<' ; ND_PRINT ( ( ndo , ""%u/%s:%u"" , EXTRACT_32BITS ( & ps -> slot ) , ipaddr_string ( ndo , & ps -> page . p_sid ) , EXTRACT_32BITS ( & ps -> page . p_uid ) ) ) ; io = ( struct id_off * ) ( ps + 1 ) ;  for ( ie = io + ps -> nid ; io < ie && ! ND_TTEST ( * io ) ; ++ io ) {  ND_PRINT ( ( ndo , ""%c%s:%u"" , c , ipaddr_string ( ndo , & io -> id ) , EXTRACT_32BITS ( & io -> off ) ) ) ; c = ',' ; } ND_PRINT ( ( ndo , "">"" ) ) ; ps = ( struct pgstate * ) io ; } return ( ( u_char * ) ps <= ep ? 0 : - 1 ) ; }
","static int wb_prep(netdissect_options *ndo, const struct pkt_prep *prep, u_int len) {
    int n;
    const struct pgstate *ps;
    const u_char *ep = ndo->ndo_snapend;
    ND_PRINT((ndo, ""wb-prep:""));
    if (len < sizeof(*prep)) {
        return (-1);
    }
    n = EXTRACT_32BITS(&prep->pp_n);
    ps = (const struct pgstate *)(prep + 1);
    while (--n >= 0 && (const u_char *)ps + sizeof(*ps) <= ep) {
        const struct id_off *io, *ie;
        char c = '<';
        ND_TCHECK(*ps);
        ND_PRINT((ndo, ""%u/%s:%u"", EXTRACT_32BITS(&ps->slot), ipaddr_string(ndo, &ps->page.p_sid), EXTRACT_32BITS(&ps->page.p_uid)));
        io = (const struct id_off *)(ps + 1);
        ie = io + ps->nid;
        while (io < ie && (const u_char *)io + sizeof(*io) <= ep) {
            ND_TCHECK(*io);
            ND_PRINT((ndo, ""%c%s:%u"", c, ipaddr_string(ndo, &io->id), EXTRACT_32BITS(&io->off)));
            io++;
            c = ',';
        }
        ND_PRINT((ndo, "">""));
        ps = (const struct pgstate *)io;
    }
    return ((u_char *)ps <= ep ? 0 : -1);
}
",0
670,"php_http_url_t * php_http_url_parse ( const char * str , size_t len , unsigned flags TSRMLS_DC ) {  size_t maxlen = 3 * len ;  struct parse_state * state = ecalloc ( 1 , sizeof ( * state ) + maxlen ) ; state -> end = str + len ; state -> ptr = str ; state -> flags = flags ; state -> maxlen = maxlen ; TSRMLS_SET_CTX ( state -> ts ) ; if ( ! parse_scheme ( state ) ) { php_error_docref ( NULL TSRMLS_CC , E_WARNING , ""FailedtoparseURLscheme:\'%s\'"" , state -> ptr ) ; efree ( state ) ; return NULL ; } if ( ! parse_hier ( state ) ) { efree ( state ) ; return NULL ; } if ( ! parse_query ( state ) ) { php_error_docref ( NULL TSRMLS_CC , E_WARNING , ""FailedtoparseURLquery:\'%s\'"" , state -> ptr ) ; efree ( state ) ; return NULL ; } if ( ! parse_fragment ( state ) ) { php_error_docref ( NULL TSRMLS_CC , E_WARNING , ""FailedtoparseURLfragment:\'%s\'"" , state -> ptr ) ; efree ( state ) ; return NULL ; } return ( php_http_url_t * ) state ; }
","php_http_url_t *php_http_url_parse(const char *str, size_t len, unsigned flags TSRMLS_DC)
{
  size_t maxlen = 3 * len;
  struct parse_state *state = ecalloc(1, sizeof(*state) + maxlen);
  state->end = str + len;
  state->ptr = str;
  state->flags = flags;
  state->maxlen = maxlen;
  TSRMLS_SET_CTX(state->ts);

  // Parse URL scheme
  if (!parse_scheme(state))
  {
    php_error_docref(NULL TSRMLS_CC, E_WARNING, ""Failed to parse URL scheme: '%s'"", state->ptr);
    goto error;
  }

  // Parse hierarchical URL components
  if (!parse_hier(state))
  {
    goto error;
  }

  // Parse URL query string
  if (!parse_query(state))
  {
    php_error_docref(NULL TSRMLS_CC, E_WARNING, ""Failed to parse URL query: '%s'"", state->ptr);
    goto error;
  }

  // Parse URL fragment identifier
  if (!parse_fragment(state))
  {
    php_error_docref(NULL TSRMLS_CC, E_WARNING, ""Failed to parse URL fragment: '%s'"", state->ptr);
    goto error;
  }

  // Return the parsed URL
  return (php_http_url_t *)state;

// Handle parsing errors by freeing allocated memory and returning NULL
error:
  efree(state);
  return NULL;
}
",0
671,"asmlinkage long sys_oabi_semtimedop ( int semid , struct oabi_sembuf __user * tsops , unsigned nsops , const struct timespec __user * timeout ) { struct sembuf * sops ; struct timespec local_timeout ; long err ; int i ;  if ( nsops < 1 )  return - EINVAL ; sops = kmalloc ( sizeof ( * sops ) * nsops , GFP_KERNEL ) ; if ( ! sops ) return - ENOMEM ; err = 0 ; for ( i = 0 ; i < nsops ; i ++ ) { __get_user_error ( sops [ i ] . sem_num , & tsops -> sem_num , err ) ; __get_user_error ( sops [ i ] . sem_op , & tsops -> sem_op , err ) ; __get_user_error ( sops [ i ] . sem_flg , & tsops -> sem_flg , err ) ; tsops ++ ; } if ( timeout ) { err |= copy_from_user ( & local_timeout , timeout , sizeof ( * timeout ) ) ; timeout = & local_timeout ; } if ( err ) { err = - EFAULT ; } else { mm_segment_t fs = get_fs ( ) ; set_fs ( KERNEL_DS ) ; err = sys_semtimedop ( semid , sops , nsops , timeout ) ; set_fs ( fs ) ; } kfree ( sops ) ; return err ; }
","asmlinkage long sys_oabi_semtimedop(int semid, struct oabi_sembuf __user *tsops, unsigned nsops, const struct timespec __user *timeout) {
    struct sembuf *sops;
    struct timespec local_timeout;
    long err = 0;
    int i;

    if (nsops < 1)
        return -EINVAL;

    sops = kmalloc(sizeof(*sops) * nsops, GFP_KERNEL);

    if (!sops)
        return -ENOMEM;

    for (i = 0; i < nsops; i++) {
        if (__get_user_error(sops[i].sem_num, &tsops->sem_num, err))
            goto out_free;
        if (__get_user_error(sops[i].sem_op, &tsops->sem_op, err))
            goto out_free;
        if (__get_user_error(sops[i].sem_flg, &tsops->sem_flg, err))
            goto out_free;
        tsops++;
    }

    if (timeout) {
        if (copy_from_user(&local_timeout, timeout, sizeof(*timeout))) {
            err = -EFAULT;
            goto out_free;
        }

        timeout = &local_timeout;
    }

    {
        mm_segment_t fs = get_fs();
        set_fs(KERNEL_DS);
        err = sys_semtimedop(semid, sops, nsops, timeout);
        set_fs(fs);
    }

    kfree(sops);
    return err;

out_free:
    kfree(sops);
    return err;
}
",0
672,"static void __xml_acl_post_process ( xmlNode * xml ) { xmlNode * cIter = __xml_first_child ( xml ) ; xml_private_t * p = xml -> _private ; if ( is_set ( p -> flags , xpf_created ) ) { xmlAttr * xIter = NULL ;  for ( xIter = crm_first_attr ( xml ) ; xIter != NULL ; xIter = xIter -> next ) {  const char * prop_name = ( const char * ) xIter -> name ;  if ( strcmp ( prop_name , XML_ATTR_ID ) == 0 ) {  continue ; } else if ( __xml_acl_check ( xml , NULL , xpf_acl_write ) ) { crm_trace ( ""Creationof%s=%sisallowed"" , crm_element_name ( xml ) , ID ( xml ) ) ; break ; } else {  char * path = xml_get_path ( xml ) ;  crm_trace ( ""Cannotaddnewnode%sat%s"" , crm_element_name ( xml ) , path ) ; if ( xml != xmlDocGetRootElement ( xml -> doc ) ) { xmlUnlinkNode ( xml ) ; xmlFreeNode ( xml ) ; } free ( path ) ; return ; } }  }  while ( cIter != NULL ) { xmlNode * child = cIter ; cIter = __xml_next ( cIter ) ; __xml_acl_post_process ( child ) ; } }
","static void __xml_acl_post_process ( xmlNode * xml ) {
    xmlNode * cIter = __xml_first_child ( xml ) ;
    xml_private_t * p = xml -> _private ;
    
    if ( is_set ( p -> flags , xpf_created ) ) {
        int acl_passed = 0;
        xmlAttr * xIter = NULL ;
        for ( xIter = crm_first_attr ( xml ) ; xIter != NULL ; xIter = xIter -> next ) {
            const char * prop_name = ( const char * ) xIter -> name ;
            if ( strcmp ( prop_name , XML_ATTR_ID ) == 0 ) {
                continue ;
            } else if ( __xml_acl_check ( xml , NULL , xpf_acl_write ) ) {
                acl_passed = 1;
            } else {
                char * path = xml_get_path ( xml ) ;
                crm_trace ( ""Cannot add new node %s at %s"" , crm_element_name ( xml ) , path ) ;
                if ( xml != xmlDocGetRootElement ( xml -> doc ) ) {
                    xmlUnlinkNode ( xml ) ;
                    xmlFreeNode ( xml ) ;
                } 
                free ( path ) ;
                return ;
            }
        } 
        if (!acl_passed && __xml_acl_check ( xml , NULL , xpf_acl_write )) {
            crm_trace ( ""Creation of %s=%s is allowed"" , crm_element_name ( xml ) , ID ( xml ) ) ;
        }
    }
    
    while ( cIter != NULL ) {
        xmlNode * child = cIter ;
        cIter = __xml_next ( cIter ) ;
        __xml_acl_post_process ( child ) ;
    }
}
",0
